TAG_NAME;DESCRIPT;SID;ADDR;CNT;ALARM;MAXVAL;CONTACT
oSAH42;High TC rpm;163;40C2;3;FALSE;;1
oTAH26-B;TC temp. inlet B, high;164;40C3;3;FALSE;;1
oTAH76-2;High cooling water temp.;165;40C4;3;FALSE;;1
oTAH25-1;High exh. gas temp cyl.1;166;40C5;3;FALSE;;1
oTAH25-2;High exh. gas temp cyl.2;167;40C6;3;FALSE;;1
oTAH25-3;High exh. gas temp cyl.3;168;40C7;3;FALSE;;1
oTAH25-4;High exh. gas temp cyl.4;169;40C8;3;FALSE;;1
oTAH25-5;High exh. gas temp cyl.5;170;40C9;3;FALSE;;1
oTAH25-6;High exh. gas temp cyl.6;171;40CA;3;FALSE;;1
oTAH25-7;High exh. gas temp cyl.7;172;40CB;3;FALSE;;1
oTAH25-8;High exh. gas temp cyl.8;173;40CC;3;FALSE;;1
oTAH25-9;High exh. gas temp cyl.9;174;40CD;3;FALSE;;1
oUX95-1;Monitoring system failure;175;40CE;3;FALSE;;1
oSX86-1;Monitoring sensor failure;176;40CF;3;FALSE;;1
iLAH92;High oil mist alarm (option);177;40D0;3;FALSE;;1
iTE26-B;Exh. gas temp., inlet B TC;178;40D1;3;TRUE;800;1
iTE26-C;Exh. gas temp., inlet C TC;179;40D2;3;TRUE;800;1
iPI52;Fuel oil press. Filter inlet;180;40D3;3;TRUE;16;1
iSPARE-2;SPARE press;181;40D4;3;TRUE;??;1
oTAH26-C;TC temp. inlet C, high;182;40D5;3;FALSE;;1
oUG25;Gov. fault(UG25);183;40D6;3;FALSE;;1
oSE47-2;Both Tacho failure trip.;184;40D7;3;FALSE;;1
iLSH92;Oil mist high stop (option);185;40D8;3;FALSE;;1
oSE47-1;Tacho failure;186;40D9;3;FALSE;;1
oSS86-2;Common abnormal alarm;187;40DA;3;FALSE;;1
iTE69-1;Main bearing temp.1;188;40F0;4;TRUE;200;1
iTE69-2;Main bearing temp.2;189;40F1;4;TRUE;200;1
iTE69-3;Main bearing temp.3;190;40F2;4;TRUE;200;1
iTE69-4;Main bearing temp.4;191;40F3;4;TRUE;200;1
iTE69-5;Main bearing temp.5;192;40F4;4;TRUE;200;1
iTE69-6;Main bearing temp.6;193;40F5;4;TRUE;200;1
iTE69-7;Main bearing temp.7;194;40F6;4;TRUE;200;1
iTE69-8;Main bearing temp.8;195;40F7;4;TRUE;200;1
iTE69-9;Main bearing temp.9;196;40F8;4;TRUE;200;1
iTE69-10;Main bearing temp.10;197;40F9;4;TRUE;200;1
iTE69-11;Main bearing temp.11;198;40FA;4;TRUE;200;1
iTE69-SP;Main bearing temp. sapre;199;40FB;4;TRUE;200;1
oTAH69-1;Main bearing temp.1 High;200;40FC;4;FALSE;;1
oTAH69-2;Main bearing temp.2 High;201;40FD;4;FALSE;;1
oTAH69-3;Main bearing temp.3 High;202;40FE;4;FALSE;;1
oTAH69-4;Main bearing temp.4 High;203;40FF;4;FALSE;;1
oTAH69-5;Main bearing temp.5 High;204;4100;4;FALSE;;1
oTAH69-6;Main bearing temp.6 High;205;4101;4;FALSE;;1
oTAH69-7;Main bearing temp.7 High;206;4102;4;FALSE;;1
oTAH69-8;Main bearing temp.8 High;207;4103;4;FALSE;;1
oTAH69-9;Main bearing temp.9 High;208;4104;4;FALSE;;1
oTAH69-10;Main bearing temp.10 High;209;4105;4;FALSE;;1
oTAH69-11;Main bearing temp.11 High;210;4106;4;FALSE;;1
oTAH69-SP;Main bearing temp.spare High;211;4107;4;FALSE;;1
oTSH69;Main bearing High temp. trip;212;4108;4;FALSE;;1
oSS69;Common alarm Main braring temp.;213;4109;4;FALSE;;1
oUX69;Main bearing temp. cable Failure;214;4110;4;FALSE;;1
