TAG_NAME;DESCRIPT;SID;ADDR;CNT;ALARM;MAXVAL;CONTACT
FUEL_OIL.PRESS_SEL.A_NAME;Pilot Fuel Oil control setpoint;256;009D;2;TRUE;10;0
GAS_GVU.AIR_PRESS.M4_PV;GVU Control Air Pressure;257;009E;2;TRUE;1000;0
GAS_GVU.GAS_CTRL_OUT.M4_RB;Gas pressure control output;258;009F;2;TRUE;100;0
GAS_GVU.GAS_FLOW.M4_PV;Gas Flow;259;00A0;2;TRUE;10;0
GAS_GVU.GAS_PR_INL.M4_PV;Gas Pressure Engine inlet;260;00A1;2;TRUE;1000;0
GAS_GVU.GAS_PRESS.M4_PV;Gas Supply Pressure;261;00A2;2;TRUE;1000;0
GAS_GVU.GAS_TEMP.M4_PV;Gas Temperature;262;00A3;2;TRUE;100;0
GAS_GVU.GPR_PID.PID_OUT;Gas pressure control PID;263;00A4;2;TRUE;100;0
GAS_GVU.INERT_PRESS.M4_PV;Inert Gas Pressure;264;00A5;2;TRUE;1000;0
GAS_GVU.I4GPR_SPA.A_NAME;Gas Pressure setpoint [bara];265;00A6;2;TRUE;1000;0
GAS_SYS.GAS_CA_DP.M4_PV;dP Gas Pressure vs Boost Pressure;266;00A7;2;TRUE;1000;0
GAS_SYS.GAS_PRESS.M4_PV;Main Gas Pressure;267;00A8;2;TRUE;1000;0
GEN_SYS.TEMP_BEAR1.M4_PV;Temperature Generator Bearing 1;268;00A9;2;TRUE;100;0
GEN_SYS.TEMP_BEAR2.M4_PV;Temperature Generator Bearing 2;269;00AA;2;TRUE;100;0
GEN_SYS.TEMP_COOL.M4_PV;Temperature Generator Cooling Air;270;00AB;2;TRUE;100;0
GEN_SYS.TEMP_WIND_U.M4_PV;Temperature Generator Winding U;271;00AC;2;TRUE;100;0
GEN_SYS.TEMP_WIND_V.M4_PV;Temperature Generator Winding V;272;00AD;2;TRUE;100;0
GEN_SYS.TEMP_WIND_W.M4_PV;Temperature Generator Winding W;273;00AE;2;TRUE;100;0
IF_PMS.LOAD_AVAIL.M4_RB;Available Load to PMS;274;00AF;2;TRUE;100;0
IF_PMS.LOAD_DMD.M4_PV;Load from PMS;275;00B0;2;TRUE;100;0
KNOCK_D.INT_DUR_A01.I4INT_V;Knock Duration reduction A01;276;00B1;3;TRUE;100;0
KNOCK_D.INT_DUR_A02.I4INT_V;Knock Duration reduction A02;277;00B2;3;TRUE;100;0
KNOCK_D.INT_DUR_A03.I4INT_V;Knock Duration reduction A03;278;00B3;3;TRUE;100;0
KNOCK_D.INT_DUR_A04.I4INT_V;Knock Duration reduction A04;279;00B4;3;TRUE;100;0
KNOCK_D.INT_DUR_A05.I4INT_V;Knock Duration reduction A05;280;00B5;3;TRUE;100;0
KNOCK_D.INT_DUR_A06.I4INT_V;Knock Duration reduction A06;281;00B6;3;TRUE;100;0
KNOCK_D.INT_DUR_A07.I4INT_V;Knock Duration reduction A07;282;00B7;3;TRUE;100;0
KNOCK_D.INT_DUR_A08.I4INT_V;Knock Duration reduction A08;283;00B8;3;TRUE;100;0
KNOCK_D.INT_DUR_A09.I4INT_V;Knock Duration reduction A09;284;00B9;3;TRUE;100;0
KNOCK_D.INT_DUR_A10.I4INT_V;Knock Duration reduction A10;285;00BA;3;TRUE;100;0
KNOCK_D.INT_DUR_B01.I4INT_V;Knock Duration reduction B01;286;00BB;3;TRUE;100;0
KNOCK_D.INT_DUR_B02.I4INT_V;Knock Duration reduction B02;287;00BC;3;TRUE;100;0
KNOCK_D.INT_DUR_B03.I4INT_V;Knock Duration reduction B03;288;00BD;3;TRUE;100;0
KNOCK_D.INT_DUR_B04.I4INT_V;Knock Duration reduction B04;289;00BE;3;TRUE;100;0
KNOCK_D.INT_DUR_B05.I4INT_V;Knock Duration reduction B05;290;00BF;3;TRUE;100;0
KNOCK_D.INT_DUR_B06.I4INT_V;Knock Duration reduction B06;291;00C0;3;TRUE;100;0
KNOCK_D.INT_DUR_B07.I4INT_V;Knock Duration reduction B07;292;00C1;3;TRUE;100;0
KNOCK_D.INT_DUR_B08.I4INT_V;Knock Duration reduction B08;293;00C2;3;TRUE;100;0
KNOCK_D.INT_DUR_B09.I4INT_V;Knock Duration reduction B09;294;00C3;3;TRUE;100;0
KNOCK_D.INT_DUR_B10.I4INT_V;Knock Duration reduction B10;295;00C4;3;TRUE;100;0
KNOCK_T.INT_TIM_A01.I4INT_V;Knock Timing retard A01;296;00C5;3;TRUE;100;0
KNOCK_T.INT_TIM_A02.I4INT_V;Knock Timing retard A02;297;00C6;3;TRUE;100;0
KNOCK_T.INT_TIM_A03.I4INT_V;Knock Timing retard A03;298;00C7;3;TRUE;100;0
KNOCK_T.INT_TIM_A04.I4INT_V;Knock Timing retard A04;299;00C8;3;TRUE;100;0
KNOCK_T.INT_TIM_A05.I4INT_V;Knock Timing retard A05;300;00C9;3;TRUE;100;0
KNOCK_T.INT_TIM_A06.I4INT_V;Knock Timing retard A06;301;00CA;3;TRUE;100;0
KNOCK_T.INT_TIM_A07.I4INT_V;Knock Timing retard A07;302;00CB;3;TRUE;100;0
KNOCK_T.INT_TIM_A08.I4INT_V;Knock Timing retard A08;303;00CC;3;TRUE;100;0
KNOCK_T.INT_TIM_A09.I4INT_V;Knock Timing retard A09;304;00CD;3;TRUE;100;0
KNOCK_T.INT_TIM_A10.I4INT_V;Knock Timing retard A10;305;00CE;3;TRUE;100;0
KNOCK_T.INT_TIM_B01.I4INT_V;Knock Timing retard B01;306;00CF;3;TRUE;100;0
KNOCK_T.INT_TIM_B02.I4INT_V;Knock Timing retard B02;307;00D0;3;TRUE;100;0
KNOCK_T.INT_TIM_B03.I4INT_V;Knock Timing retard B03;308;00D1;3;TRUE;100;0
KNOCK_T.INT_TIM_B04.I4INT_V;Knock Timing retard B04;309;00D2;3;TRUE;100;0
KNOCK_T.INT_TIM_B05.I4INT_V;Knock Timing retard B05;310;00D3;3;TRUE;100;0
KNOCK_T.INT_TIM_B06.I4INT_V;Knock Timing retard B06;311;00D4;3;TRUE;100;0
KNOCK_T.INT_TIM_B07.I4INT_V;Knock Timing retard B07;312;00D5;3;TRUE;100;0
KNOCK_T.INT_TIM_B08.I4INT_V;Knock Timing retard B08;313;00D6;3;TRUE;100;0
KNOCK_T.INT_TIM_B09.I4INT_V;Knock Timing retard B09;314;00D7;3;TRUE;100;0
KNOCK_T.INT_TIM_B10.I4INT_V;Knock Timing retard B10;315;00D8;3;TRUE;100;0
LD_REF.LOAD_REF.A_NAME;Load control setpoint;316;00D9;4;TRUE;100;0
LOAD.LOAD_KW.M4_PV;Load [kW];317;00DA;4;TRUE;1;0
LOAD.LOAD_PERC.M4_PV;Load [%];318;00DB;4;TRUE;100;0
LUBE_OIL.FIL_DP_A.M4_PV;Lube Oil Filter dP  Bank A;319;00DC;4;TRUE;1000;0
LUBE_OIL.FIL_DP_B.M4_PV;Lube Oil Filter dP  Bank B;320;00DD;4;TRUE;1000;0
LUBE_OIL.FIL_PRESS_A.M4_PV;Lube Oil Filter Pressure Inlet  Bank A;321;00DE;4;TRUE;1000;0
LUBE_OIL.FIL_PRESS_B.M4_PV;Lube Oil Filter Pressure Inlet  Bank B;322;00DF;4;TRUE;1000;0
LUBE_OIL.LO_PRESS_A.M4_PV;Lube Oil Pressure  Engine Inlet Bank A;323;00E0;4;TRUE;1000;0
LUBE_OIL.LO_PRESS_A.M4_PV_A;Lube Oil press  Engine Inlet Bank A-A;324;00E1;4;TRUE;1000;0
LUBE_OIL.LO_PRESS_A.M4_PV_B;Lube Oil press  Engine Inlet Bank A-B;325;00E2;4;TRUE;1000;0
LUBE_OIL.LO_PRESS_B.M4_PV;Lube Oil press  Engine Inlet Bank B;326;00E3;4;TRUE;1000;0
LUBE_OIL.LO_PRESS_B.M4_PV_A;Lube Oil press  Engine Inlet Bank B-A;327;00E4;4;TRUE;1000;0
LUBE_OIL.LO_PRESS_B.M4_PV_B;Lube Oil press  Engine Inlet Bank B-B;328;00E5;4;TRUE;1000;0
LUBE_OIL.LO_TC_PRESS.M4_PV;Lube Oil Pressure  TC inlet;329;00E6;4;TRUE;1000;0
LUBE_OIL.LO_TC_PRESS.M4_PV_A;Lube Oil Pressure  TC inlet A;330;00E7;4;TRUE;1000;0
LUBE_OIL.LO_TC_PRESS.M4_PV_B;Lube Oil Pressure  TC inlet B;331;00E8;4;TRUE;1000;0
LUBE_OIL.LO_TEMP.M4_PV;Lube Oil Temperature  Engine Inlet;332;00E9;4;TRUE;100;0
LUBE_OIL.PFO_PMP_PR.M4_PV;Lube Oil Pressure  PFO pump inlet;333;00EA;4;TRUE;1000;0
MISC.CRANK_PRESS.M4_PV;Crank Case Pressure [mbar];334;00EB;4;TRUE;100;0
PILOT_CTRL.DURATIONSEL.A_MUX_HSS;Final Pilot Inj Duration [ms];335;00EC;4;TRUE;1000;0
PILOT_CTRL.DURATION.A_NAME;Final Pilot Inj Duration [CAD];336;00ED;4;TRUE;1000;0
PILOT_CTRL.TIMING.A_NAME;Final Pilot Inj Timing [CAD];337;00EE;4;TRUE;10;0
PILOT_CTRL.DUR_BIAS_A01.A_NAME;Pilot Inj duration bias A01 [CAD];338;00EF;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A02.A_NAME;Pilot Inj duration bias A02 [CAD];339;00F0;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A03.A_NAME;Pilot Inj duration bias A03 [CAD];340;00F1;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A04.A_NAME;Pilot Inj duration bias A04 [CAD];341;00F2;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A05.A_NAME;Pilot Inj duration bias A05 [CAD];342;00F3;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A06.A_NAME;Pilot Inj duration bias A06 [CAD];343;00F4;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A07.A_NAME;Pilot Inj duration bias A07 [CAD];344;00F5;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A08.A_NAME;Pilot Inj duration bias A08 [CAD];345;00F6;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_A09.A_NAME;Pilot Inj duration bias A09 [CAD];346;00F7;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B10.A_NAME;Pilot Inj duration bias B10 [CAD];347;00F8;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B01.A_NAME;Pilot Inj duration bias B01 [CAD];348;00F9;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B02.A_NAME;Pilot Inj duration bias B02 [CAD];349;00FA;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B03.A_NAME;Pilot Inj duration bias B03 [CAD];350;00FB;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B04.A_NAME;Pilot Inj duration bias B04 [CAD];351;00FC;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B05.A_NAME;Pilot Inj duration bias B05 [CAD];352;00FD;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B06.A_NAME;Pilot Inj duration bias B06 [CAD];353;00FE;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B07.A_NAME;Pilot Inj duration bias B07 [CAD];354;00FF;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B08.A_NAME;Pilot Inj duration bias B08 [CAD];355;0100;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B09.A_NAME;Pilot Inj duration bias B09 [CAD];356;0101;4;TRUE;100;0
PILOT_CTRL.DUR_BIAS_B10.A_NAME;Pilot Inj duration bias B10 [CAD];357;0102;4;TRUE;100;0
PILOT_CTRL.TIM_BIAS_A01.A_NAME;Pilot Inj timing bias A01 [CAD];358;0103;4;TRUE;100;0
PILOT_CTRL.TIM_BIAS_A02.A_NAME;Pilot Inj timing bias A02 [CAD];359;0104;4;TRUE;100;0
