TAG_NAME;DESCRIPT;SID;ADDR;CNT;ALARM;MAXVAL;CONTACT
DI_SPARE;High exh. gas temp. B cyl. Spare;269;4045;2;FALSE;0;1
DI_TCINLETTEMPHIGH_B_A;TC temp. B  inlet A  high;270;4046;2;FALSE;0;1
DI_TCINLETTEMPHIGH_B_B;TC temp. B  inlet B  high;271;4047;2;FALSE;0;1
DI_TCOUTLETTEMPHIGH_B;TC temp. B outlet high;272;4048;2;FALSE;0;1
DI_TCLOPRESSLOW_B;Lub. Oil press. TC B  low;273;4049;2;FALSE;0;1
DI_SLOWTURNAIRPRESSLOW;Slow turning control air press. Low;274;405A;2;FALSE;0;1
DI_NCOPRESSLOW;L.O Fuel valve coolant press. Low;275;405B;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_1;Main & Thrust bearing 1 temp. high;276;405C;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_2;Main & Thrust bearing 2 temp. high;277;405D;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_3;Main & Thrust bearing 3 temp. high;278;405E;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_4;Main & Thrust bearing 4 temp. high;279;405F;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_5;Main & Thrust bearing 5 temp. high;280;4060;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_6;Main & Thrust bearing 6 temp. high;281;4061;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_7;Main & Thrust bearing 7 temp. high;282;4062;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_8;Main & Thrust bearing 8 temp. high;283;4063;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_9;Main & Thrust bearing 9 temp. high;284;4064;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_10;Main & Thrust bearing 10 temp. high;285;4065;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_11;Main & Thrust bearing 11 temp. high;286;4066;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_12;Main & Thrust bearing 12 temp. high;287;4067;2;FALSE;0;1
DI_MAINBRGTEMPHIGH_13;Main & Thrust bearing 13 temp. high;288;4068;2;FALSE;0;1
DI_FOPRESSINLETLOW;Fuel press. inlet low;289;4069;2;FALSE;0;1
DI_REMOTESTART;Remote Start;290;406A;3;FALSE;0;1
DI_REMOTESTOP;Remote Stop;291;406B;3;FALSE;0;1
DI_SLOWTURNREQ;Slow Turning Request;292;406C;3;FALSE;0;1
DO_EIGNIESTOPSOL;Start Sol V/V Output;293;406D;3;FALSE;0;1
DO_ENGINESTOPPING;Engine Stopping;294;406E;3;FALSE;0;1
DO_STARTSOL;Start Sol V/V Output;295;406F;3;FALSE;0;1
DO_JETASSISTSOL;Jet Assist Sol V/V Output;296;4070;3;FALSE;0;1
DO_SLOWTURNSOL;Slow Turning Sol V/V Output;297;4071;3;FALSE;0;1
DO_FOLIMITSOL;Fuel Limit Sol V/V Output;298;4072;3;FALSE;0;1
